"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","rpopden","TimeFrame","GeoVintage","Source","Location"
"Census Tract","04013422304","AZ","04013422304","=""04013422304""","2562.34","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422305","AZ","04013422305","=""04013422305""","7240.29","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422307","AZ","04013422307","=""04013422307""","1412.27","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422308","AZ","04013422308","=""04013422308""","5063.67","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422309","AZ","04013422309","=""04013422309""","5218.36","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422401","AZ","04013422401","=""04013422401""","4076.88","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422402","AZ","04013422402","=""04013422402""","5422.14","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422403","AZ","04013422403","=""04013422403""","4545.41","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422404","AZ","04013422404","=""04013422404""","4541.33","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422501","AZ","04013422501","=""04013422501""","6049.85","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422502","AZ","04013422502","=""04013422502""","6339.13","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422503","AZ","04013422503","=""04013422503""","6116.56","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422504","AZ","04013422504","=""04013422504""","5236.90","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422506","AZ","04013422506","=""04013422506""","5565.96","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422507","AZ","04013422507","=""04013422507""","4387.35","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422508","AZ","04013422508","=""04013422508""","3881.31","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422509","AZ","04013422509","=""04013422509""","5007.37","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422510","AZ","04013422510","=""04013422510""","2869.09","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422511","AZ","04013422511","=""04013422511""","2854.09","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422512","AZ","04013422512","=""04013422512""","5393.02","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422513","AZ","04013422513","=""04013422513""","5100.78","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422514","AZ","04013422514","=""04013422514""","5057.58","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422607","AZ","04013422607","=""04013422607""","4011.44","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422609","AZ","04013422609","=""04013422609""","4430.86","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422610","AZ","04013422610","=""04013422610""","2957.96","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422615","AZ","04013422615","=""04013422615""","3684.98","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422617","AZ","04013422617","=""04013422617""","5555.65","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422618","AZ","04013422618","=""04013422618""","3160.97","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422620","AZ","04013422620","=""04013422620""","3202.32","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422621","AZ","04013422621","=""04013422621""","4581.12","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422622","AZ","04013422622","=""04013422622""","4431.46","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422623","AZ","04013422623","=""04013422623""","4307.13","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422624","AZ","04013422624","=""04013422624""","4931.69","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422625","AZ","04013422625","=""04013422625""","5458.06","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422626","AZ","04013422626","=""04013422626""","3708.81","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422627","AZ","04013422627","=""04013422627""","4326.13","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422628","AZ","04013422628","=""04013422628""","5365.31","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013422629","AZ","04013422629","=""04013422629""","5374.62","2019-2023","2022","Census","Arizona (State)"
