population_density,rucc,longitude,latitude,altitude,phone_abs_time,num_seen_cells,rsrp,rsrq,rssi,cell_tower_distance
9614.31,1.0,-121.89070711064872,37.70544439852251,74.9000015258789,1723997172714.0,9.0,-84,-12,-53,
9614.31,1.0,-121.89071587821152,37.70544279182854,74.9000015258789,1723997173715.0,9.0,-84,-12,-53,
9614.31,1.0,-121.89072466872184,37.70544118092933,74.9000015258789,1723997174717.0,10.0,-85,-13,-53,
9614.31,1.0,-121.89073347113332,37.70543956784919,74.9000015258789,1723997175723.0,10.0,-85,-13,-53,
9614.31,1.0,-121.89074235389724,37.70543794004411,74.9000015258789,1723997176734.0,10.0,-85,-13,-53,
9614.31,1.0,-121.89075112580532,37.705436332553845,74.9000015258789,1723997177736.0,10.0,-85,-13,-53,
9614.31,1.0,-121.89075988582458,37.705434727242256,74.9000015258789,1723997178734.0,12.0,-84,-10,-55,
9614.31,1.0,-121.89076230464008,37.70543577883939,74.9000015258789,1723997179738.0,12.0,-84,-10,-55,
9614.31,1.0,-121.89075800467994,37.70543963447032,74.9000015258789,1723997180738.0,12.0,-85,-9,-57,
9614.31,1.0,-121.89075369381496,37.70544349987923,74.9000015258789,1723997181741.0,12.0,-85,-9,-57,
9614.31,1.0,-121.890749411088,37.70544734005775,74.9000015258789,1723997182736.0,3.0,-82,-12,-53,
9614.31,1.0,-121.89074510608908,37.70545120020679,74.9000015258789,1723997183737.0,3.0,-82,-12,-53,
9614.31,1.0,-121.89074080022394,37.70545506113253,74.9000015258789,1723997184739.0,3.0,-82,-12,-53,
9614.31,1.0,-121.890736505659,37.70545891192576,74.9000015258789,1723997185738.0,10.0,-82,-11,-53,
9614.31,1.0,-121.88995131979551,37.70548062626032,75.69999694824219,1723997214800.0,3.0,-75,-12,-51,
9614.31,1.0,-121.88995437864511,37.70547645250289,75.69999694824219,1723997215805.0,3.0,-75,-12,-51,
9614.31,1.0,-121.88995742965588,37.7054722894415,75.69999694824219,1723997216808.0,5.0,-73,-10,-51,
9614.31,1.0,-121.889960524516,37.70546806654826,75.69999694824219,1723997217823.0,5.0,-73,-10,-51,
9614.31,1.0,-121.88996357235428,37.70546390781567,75.69999694824219,1723997218824.0,5.0,-73,-12,-51,
9614.31,1.0,-121.88996662009374,37.70545974921789,75.69999694824219,1723997219826.0,5.0,-73,-12,-51,
9614.31,1.0,-121.88996968489708,37.70545556733672,75.69999694824219,1723997220831.0,5.0,-71,-14,-51,
9614.31,1.0,-121.88996338928628,37.7054523852112,75.69999694824219,1723997221834.0,5.0,-71,-14,-51,
9614.31,1.0,-121.88994791791876,37.70545017705101,75.69999694824219,1723997222832.0,5.0,-71,-11,-51,
9614.31,1.0,-121.88993231064312,37.70544794949326,75.69999694824219,1723997223840.0,5.0,-71,-11,-51,
9614.31,1.0,-121.88991673661776,37.70544572668117,75.69999694824219,1723997224846.0,5.0,-70,-14,-51,
9614.31,1.0,-121.88990125118949,37.70544351651415,75.69999694824219,1723997225846.0,5.0,-70,-14,-51,
9614.31,1.0,-121.88988575527148,37.705441304849984,75.69999694824219,1723997226845.0,5.0,-70,-12,-51,
9614.31,1.0,-121.88987024177732,37.705439090677245,75.69999694824219,1723997227849.0,5.0,-70,-12,-51,
9614.31,1.0,-121.88985004500188,37.70543513356208,75.68566497729644,1723997228847.0,5.0,-69,-13,-51,
9614.31,1.0,-121.88982521447402,37.705429464491786,75.65732005836824,1723997229848.0,5.0,-69,-13,-51,
9614.31,1.0,-121.8898002134195,37.70542375648847,75.62878047729149,1723997230857.0,5.0,-69,-13,-51,
9614.31,1.0,-121.88977541058703,37.70541809374133,75.60046717362265,1723997231857.0,7.0,-73,-11,-51,
9614.31,1.0,-121.88975051152352,37.70541240902364,75.57204401885541,1723997232861.0,7.0,-73,-11,-51,
9614.31,1.0,-121.88972564738404,37.70540673227946,75.54366073109026,1723997233864.0,8.0,-72,-10,-51,
9614.31,1.0,-121.88970083947494,37.70540106837328,75.51534163226637,1723997234864.0,8.0,-72,-10,-51,
9614.31,1.0,-121.8896419025668,37.70540139877838,75.5,1723997235870.0,8.0,-71,-11,-51,
9614.31,1.0,-121.88954409853648,37.70540870499764,75.5,1723997236870.0,8.0,-71,-11,-51,
9614.31,1.0,-121.88944491667188,37.70541611414476,75.5,1723997237885.0,8.0,-74,-12,-51,
9614.31,1.0,-121.88934696416727,37.70542343145545,75.5,1723997238886.0,8.0,-74,-12,-51,
9614.31,1.0,-121.88924909029572,37.70543074289204,75.5,1723997239886.0,10.0,-73,-12,-51,
9614.31,1.0,-121.88915093739556,37.7054380751728,75.5,1723997240891.0,10.0,-73,-12,-51,
9614.31,1.0,-121.88905325116464,37.70544537259214,75.5,1723997241891.0,3.0,-80,-12,-51,
9614.31,1.0,-121.88898400223374,37.70544201548008,75.5,1723997242900.0,3.0,-80,-12,-51,
9614.31,1.0,-121.88895251736388,37.70542518071293,75.5,1723997243902.0,3.0,-77,-15,-51,
9614.31,1.0,-121.8889209904403,37.70540832345991,75.5,1723997244906.0,3.0,-77,-15,-51,
9614.31,1.0,-121.88888956695304,37.70539152151366,75.5,1723997245906.0,3.0,-75,-9,-51,
9614.31,1.0,-121.88885810410429,37.70537469852107,75.5,1723997246906.0,3.0,-75,-9,-51,
9614.31,1.0,-121.88882646613726,37.7053577818938,75.5,1723997247913.0,3.0,-75,-9,-51,
9614.31,1.0,-121.88879493953446,37.7053409248123,75.5,1723997248916.0,11.0,-76,-10,-51,
9614.31,1.0,-121.88878190862984,37.70533288699132,75.5,1723997249916.0,11.0,-76,-10,-51,
9614.31,1.0,-121.88879189907458,37.70533580345656,75.5,1723997250925.0,11.0,-74,-10,-51,
9614.31,1.0,-121.8888018270531,37.70533870168631,75.5,1723997251928.0,11.0,-74,-10,-51,
9614.31,1.0,-121.88881172956646,37.705341592482135,75.5,1723997252928.0,11.0,-71,-10,-51,
9614.31,1.0,-121.88882182871218,37.70534454067995,75.5,1723997253948.0,11.0,-71,-10,-51,
9614.31,1.0,-121.8887978911344,37.70536584811155,75.53316574222693,1723997254949.0,12.0,-71,-11,-51,
9614.31,1.0,-121.88875129815844,37.70539948475194,75.58853490882926,1723997255953.0,12.0,-71,-11,-51,
9614.31,1.0,-121.88870461827534,37.70543318413278,75.64400735227417,1723997256953.0,3.0,-70,-12,-51,
9614.31,1.0,-121.88865795242988,37.70546687337951,75.69946311397935,1723997257956.0,3.0,-70,-12,-51,
9614.31,1.0,-121.8886112207701,37.705500610139225,75.75499708668679,1723997258958.0,3.0,-69,-12,-51,
9614.31,1.0,-121.888564313199,37.70553447389376,75.81074010513704,1723997259966.0,3.0,-69,-12,-51,
9614.31,1.0,-121.88851773762332,37.70556809797245,75.86608859396723,1723997260967.0,3.0,-66,-8,-51,
9614.31,1.0,-121.88846910222183,37.70556368365911,75.8548251171711,1723997261973.0,3.0,-66,-8,-51,
9614.31,1.0,-121.88841747826297,37.70549942568277,75.73878318224466,1723997262977.0,3.0,-72,-11,-51,
9614.31,1.0,-121.8883661577236,37.70543554538228,75.62342328306084,1723997263977.0,3.0,-72,-11,-51,
9614.31,1.0,-121.88831456229184,37.70537132291455,75.50744547228201,1723997264981.0,3.0,-68,-11,-51,
9614.31,1.0,-121.88826289513568,37.70530701116915,75.39130643710065,1723997265985.0,3.0,-68,-11,-51,
9614.31,1.0,-121.88821135854008,37.70524286193665,75.27546088005958,1723997266988.0,3.0,-66,-11,-51,
9614.31,1.0,-121.88815973325146,37.70517860230513,75.1594159560917,1723997267994.0,3.0,-66,-11,-51,
9614.31,1.0,-121.8881454354211,37.70512841313337,75.07284977750462,1723997268989.0,3.0,-65,-11,-51,
9614.31,1.0,-121.88817091797276,37.70509211332405,75.01584161448446,1723997269998.0,3.0,-65,-11,-51,
9614.31,1.0,-121.88819624906944,37.70505602926183,74.95917227822984,1723997271001.0,3.0,-69,-11,-51,
9614.31,1.0,-121.8882215109154,37.70502004384704,74.90265786586473,1723997272002.0,3.0,-69,-11,-51,
9614.31,1.0,-121.88824727833988,37.704983338237305,74.84501240100651,1723997273022.0,2.0,-59,-8,-51,
9614.31,1.0,-121.88827250417978,37.70494740411302,74.78857853941464,1723997274022.0,2.0,-59,-8,-51,
9614.31,1.0,-121.8882977479517,37.70491144444464,74.73210456131842,1723997275021.0,2.0,-63,-11,-51,
9614.31,1.0,-121.88831396176084,37.704887737248576,74.69999694824219,1723997276028.0,2.0,-63,-11,-51,
9614.31,1.0,-121.8883182278966,37.70488026080999,74.69999694824219,1723997277031.0,2.0,-60,-11,-51,
9614.31,1.0,-121.88832249081442,37.704872790010846,74.69999694824219,1723997278030.0,2.0,-60,-11,-51,
9614.31,1.0,-121.88832676170944,37.704865305231614,74.69999694824219,1723997279033.0,2.0,-62,-11,-51,
9614.31,1.0,-121.88833103177237,37.70485782191064,74.69999694824219,1723997280037.0,2.0,-62,-11,-51,
9614.31,1.0,-121.8883353478632,37.70485025792535,74.69999694824219,1723997281049.0,2.0,-63,-10,-51,
9614.31,1.0,-121.8883396239435,37.70484276405888,74.69999694824219,1723997282055.0,2.0,-63,-10,-51,
9614.31,1.0,-121.88834291830298,37.70483851194355,74.69999694824219,1723997283053.0,2.0,-62,-13,-51,
9614.31,1.0,-121.8883450111142,37.70483831126303,74.69999694824219,1723997284058.0,2.0,-62,-13,-51,
9614.31,1.0,-121.88834709687646,37.704838111258425,74.69999694824219,1723997285059.0,2.0,-62,-13,-51,
9614.31,1.0,-121.88834919313749,37.70483791024709,74.69999694824219,1723997286064.0,2.0,-62,-11,-51,
9614.31,1.0,-121.88835128486768,37.70483770967022,74.69999694824219,1723997287068.0,2.0,-62,-11,-51,
9614.31,1.0,-121.88835337144926,37.70483750958706,74.69999694824219,1723997288070.0,1.0,-62,-11,-51,
9614.31,1.0,-121.88835545637696,37.70483730966248,74.69999694824219,1723997289069.0,1.0,-62,-11,-51,
9614.31,1.0,-121.88835616372025,37.70483935573528,74.69999694824219,1723997290069.0,1.0,-62,-9,-51,
9614.31,1.0,-121.88835519247591,37.70484415482491,74.69999694824219,1723997291075.0,1.0,-62,-9,-51,
9614.31,1.0,-121.88835421155784,37.70484900171413,74.69999694824219,1723997292088.0,1.0,-62,-9,-51,
9614.31,1.0,-121.88835324638924,37.70485377078258,74.69999694824219,1723997293087.0,1.0,-63,-8,-51,
9614.31,1.0,-121.88835227708728,37.70485856027458,74.69999694824219,1723997294091.0,1.0,-63,-8,-51,
9614.31,1.0,-121.88835130606056,37.70486335828894,74.69999694824219,1723997295097.0,1.0,-63,-7,-51,
9614.31,1.0,-121.88835034175136,37.70486812311102,74.69999694824219,1723997296092.0,1.0,-63,-7,-51,
9614.31,1.0,-121.8883561063839,37.704874817726136,74.69370952284426,1723997297094.0,1.0,-63,-8,-51,
9614.31,1.0,-121.88837053731808,37.70488401151171,74.6793219715384,1723997298102.0,1.0,-63,-8,-51,
9614.31,1.0,-121.8883848343651,37.7048931199993,74.66506790485951,1723997299101.0,10.0,-72,-8,-51,
9614.31,1.0,-121.88839936337348,37.70490237626685,74.65058257417276,1723997300117.0,10.0,-72,-8,-51,
9614.31,1.0,-121.88841367460664,37.70491149379227,74.63631436400695,1723997301117.0,10.0,-75,-11,-51,
9614.31,1.0,-121.88842802032866,37.70492063329014,74.6220117686719,1723997302121.0,10.0,-75,-11,-51,
9614.31,1.0,-121.8884423356234,37.70492975340315,74.60773950913126,1723997303121.0,12.0,-70,-8,-51,
9614.31,1.0,-121.88844352167266,37.70485826533169,74.61212082226781,1723997304121.0,12.0,-70,-8,-51,
9614.31,1.0,-121.88842906303944,37.70469026809221,74.63876476630043,1723997305128.0,3.0,-72,-7,-51,
9614.31,1.0,-121.88841466617998,37.7045229886122,74.66529487546704,1723997306131.0,3.0,-72,-7,-51,
9614.31,1.0,-121.8884001134022,37.704353897491416,74.69211230634984,1723997307144.0,10.0,-68,-9,-51,
9614.31,1.0,-121.8883857354626,37.7041868378444,74.71860755055113,1723997308145.0,10.0,-68,-9,-51,
9614.31,1.0,-121.88837132768847,37.70401943154503,74.74515777295238,1723997309149.0,10.0,-66,-10,-51,
9614.31,1.0,-121.88835694701592,37.703852340143285,74.77165805337475,1723997310151.0,10.0,-66,-10,-51,
9614.31,1.0,-121.88834259166708,37.70368554298186,74.79811166801355,1723997311149.0,12.0,-67,-8,-51,
9614.31,1.0,-121.8883281810463,37.70351810360676,74.82466713614323,1723997312154.0,12.0,-67,-8,-51,
9614.31,1.0,-121.8883137968158,37.70335097086456,74.85117397305797,1723997313154.0,15.0,-69,-10,-51,
9614.31,1.0,-121.88829939114038,37.70318358895056,74.87772032800174,1723997314158.0,15.0,-69,-10,-51,
9614.31,1.0,-121.88828666962644,37.70303726757172,74.88232732098241,1723997315161.0,15.0,-72,-9,-51,
9614.31,1.0,-121.88828273186246,37.70300083405454,74.77192160038818,1723997316159.0,15.0,-72,-9,-51,
9614.31,1.0,-121.88827878452824,37.70296431199038,74.66124755285198,1723997317161.0,15.0,-71,-10,-51,
9614.31,1.0,-121.88827674444,37.70293910015388,74.61666479741541,1723997318163.0,15.0,-71,-10,-51,
9614.31,1.0,-121.88827706939507,37.70292785170909,74.65415999478915,1723997319167.0,16.0,-73,-10,-51,
9614.31,1.0,-121.88827739479916,37.70291658772122,74.6917070029604,1723997320175.0,16.0,-73,-10,-51,
9614.31,1.0,-121.88827771831134,37.70290538922252,74.72903571168713,1723997321175.0,16.0,-72,-8,-51,
9614.31,1.0,-121.88827804590191,37.70289404954896,74.76683500806917,1723997322189.0,16.0,-72,-8,-51,
9614.31,1.0,-121.88827836952429,37.7028828472363,74.80417643009942,1723997323191.0,17.0,-72,-10,-51,
9614.31,1.0,-121.88827869269522,37.702871660550045,74.84146576363449,1723997324191.0,17.0,-72,-10,-51,
9614.31,1.0,-121.88827901587266,37.70286047363886,74.87875584690859,1723997325189.0,15.0,-73,-8,-51,
9614.31,1.0,-121.88827219040309,37.70281878808137,75.20671543619679,1723997326192.0,15.0,-73,-8,-51,
9614.31,1.0,-121.88825595760122,37.70273701285444,75.9170025175386,1723997327193.0,4.0,-73,-8,-51,
9614.31,1.0,-121.88823966409323,37.70265493181119,76.62994587246979,1723997328198.0,4.0,-73,-8,-51,
9614.31,1.0,-121.88822342511342,37.70257312546192,77.34050327768982,1723997329200.0,4.0,-76,-12,-51,
9614.31,1.0,-121.88820722916635,37.70249153589677,78.0491777292024,1723997330199.0,4.0,-76,-12,-51,
9614.31,1.0,-121.88819102696876,37.702409914843535,78.75812568143549,1723997331197.0,4.0,-79,-12,-51,
9614.31,1.0,-121.88817478538556,37.70232809537923,79.46879700177715,1723997332199.0,4.0,-79,-12,-51,
9614.31,1.0,-121.88816714095942,37.70222227719213,79.71589463056533,1723997333210.0,13.0,-80,-13,-51,
9614.31,1.0,-121.88817239744864,37.70208350224533,79.2713201001366,1723997334213.0,13.0,-80,-13,-51,
9614.31,1.0,-121.88817765063769,37.70194481442585,78.82702468769646,1723997335213.0,16.0,-87,-14,-59,
9614.31,1.0,-121.88818292201768,37.70180564635182,78.38119074870852,1723997336218.0,16.0,-87,-14,-59,
4616.67,1.0,-121.88818822221864,37.701665717384856,77.932919239927,1723997337227.0,18.0,-83,-9,-57,
4616.67,1.0,-121.88819349020798,37.70152663882713,77.4873720722108,1723997338232.0,18.0,-83,-9,-57,
4616.67,1.0,-121.88819874316108,37.70138795723634,77.0430966137976,1723997339232.0,6.0,-75,-12,-51,
4616.67,1.0,-121.88820400100296,37.70124914657817,76.59840767965972,1723997340234.0,6.0,-75,-12,-51,
4616.67,1.0,-121.8882093360334,37.70110829808895,76.1471904217521,1723997341250.0,6.0,-81,-15,-51,
4616.67,1.0,-121.88821459132386,37.70096955479004,75.70271727734836,1723997342252.0,6.0,-81,-15,-51,
4616.67,1.0,-121.8882198523719,37.70083065948722,75.25775717859894,1723997343254.0,6.0,-88,-10,-59,
4616.67,1.0,-121.88825484398716,37.70075594382785,74.91545512257667,1723997344256.0,6.0,-88,-10,-59,
4616.67,1.0,-121.8883306050006,37.70076956636709,74.71494146835828,1723997345253.0,17.0,-91,-16,-57,
4616.67,1.0,-121.88840694362888,37.70078329276689,74.51289906403369,1723997346261.0,17.0,-91,-16,-57,
4616.67,1.0,-121.88848383608487,37.700797118750096,74.30939086588499,1723997347273.0,17.0,-95,-14,-63,
4616.67,1.0,-121.88855994891074,37.70081080454851,74.1079460837399,1723997348276.0,17.0,-95,-14,-63,
4616.67,1.0,-121.88863589595346,37.70082446053756,73.9069400732709,1723997349277.0,17.0,-94,-12,-63,
4616.67,1.0,-121.88871172626156,37.70083809553663,73.70624301967985,1723997350277.0,17.0,-94,-12,-63,
4616.67,1.0,-121.88878821380186,37.700851848712205,73.5038064957508,1723997351284.0,17.0,-80,-10,-53,
4616.67,1.0,-121.88886490800492,37.70086563904768,73.30082300578408,1723997352295.0,17.0,-80,-10,-53,
4616.67,1.0,-121.8889405765688,37.70087924496363,73.10055403414593,1723997353292.0,17.0,-77,-8,-51,
4616.67,1.0,-121.88901658414854,37.700892911837805,72.89938780274252,1723997354295.0,17.0,-77,-8,-51,
4616.67,1.0,-121.88909255811636,37.70090657266824,72.69831053066554,1723997355295.0,14.0,-82,-10,-55,
4616.67,1.0,-121.88910409289714,37.70092753481466,72.61264377986217,1723997356302.0,14.0,-82,-10,-55,
4616.67,1.0,-121.88896464488838,37.70096516219732,72.79867719342322,1723997357304.0,14.0,-83,-11,-53,
4616.67,1.0,-121.88882415060088,37.70100307189833,72.98610641614786,1723997358313.0,14.0,-83,-11,-53,
4616.67,1.0,-121.88868532400237,37.701040531605294,73.17131082489786,1723997359310.0,14.0,-86,-8,-61,
4616.67,1.0,-121.88854477046672,37.70107845729327,73.35881908875571,1723997360320.0,14.0,-86,-8,-61,
4616.67,1.0,-121.88840606442416,37.70111588447052,73.54386266741199,1723997361316.0,14.0,-93,-14,-61,
4616.67,1.0,-121.88826566915448,37.701153767453455,73.7311597934415,1723997362324.0,14.0,-93,-14,-61,
4616.67,1.0,-121.88812627327256,37.70119138077068,73.91712366614844,1723997363326.0,14.0,-95,-12,-65,
4616.67,1.0,-121.88798705056676,37.701228947359645,74.1028565097887,1723997364326.0,14.0,-95,-12,-65,
4616.67,1.0,-121.88784793882974,37.70126648400579,74.2884413132798,1723997365324.0,14.0,-100,-13,-67,
4616.67,1.0,-121.88770858446507,37.70130408612038,74.47434979905317,1723997366325.0,14.0,-100,-13,-67,
4616.67,1.0,-121.88751599218097,37.70132667494734,74.54178597944875,1723997367326.0,13.0,-99,-12,-69,
4616.67,1.0,-121.88721192894543,37.70131794602049,74.36191938301145,1723997368330.0,13.0,-99,-12,-69,
4616.67,1.0,-121.88690293737032,37.701309075612826,74.17913745985227,1723997369348.0,12.0,-101,-13,-69,
4616.67,1.0,-121.8866000179665,37.70130037952265,73.9999474894864,1723997370347.0,12.0,-101,-13,-69,
4616.67,1.0,-121.8862967766317,37.7012916741906,73.8205670829631,1723997371347.0,14.0,-102,-16,-67,
4616.67,1.0,-121.88599136251352,37.70128290648315,73.63990138080973,1723997372353.0,14.0,-102,-16,-67,
4616.67,1.0,-121.88568623468144,37.70127414699429,73.45940502930263,1723997373361.0,16.0,-98,-14,-65,
4616.67,1.0,-121.88538318168185,37.7012654470689,73.28013603123013,1723997374360.0,16.0,-98,-14,-65,
4616.67,1.0,-121.88507993579852,37.70125674160628,73.10075293408438,1723997375359.0,17.0,-100,-13,-69,
4616.67,1.0,-121.88473798647992,37.70125603373066,73.28356369088809,1723997376363.0,17.0,-100,-13,-69,
4616.67,1.0,-121.8843464699266,37.70126579488296,73.93981250451992,1723997377366.0,16.0,-106,-19,-69,
4616.67,1.0,-121.88395539353516,37.701275545061314,74.59532353151262,1723997378368.0,16.0,-106,-19,-69,
4616.67,1.0,-121.88356291946796,37.70128533008602,75.25317730247106,1723997379371.0,12.0,-99,-13,-67,
4616.67,1.0,-121.88317144323796,37.701295090233,75.90935852730368,1723997380375.0,12.0,-99,-13,-67,
4616.67,1.0,-121.88278048541731,37.70130483745519,76.56467080928867,1723997381376.0,9.0,-102,-15,-69,
4616.67,1.0,-121.88238820646036,37.70131461761547,77.22219754210344,1723997382382.0,1.0,-84,-7,-59,
4616.67,1.0,-121.88199707296944,37.70132436921741,77.87780427752158,1723997383382.0,1.0,-81,-11,-51,
4616.67,1.0,-121.881604231823,37.70133416339401,78.53627333618758,1723997384389.0,1.0,-81,-11,-51,
4616.67,1.0,-121.88121358160294,37.7013439029472,79.19107002690504,1723997385389.0,1.0,-85,-10,-57,
4616.67,1.0,-121.8808226138792,37.70135365041629,79.84639890816672,1723997386392.0,1.0,-85,-10,-57,
4616.67,1.0,-121.88043177134956,37.70136030400143,80.00758381589698,1723997387395.0,12.0,-87,-8,-57,
4616.67,1.0,-121.88004157917749,37.70136250544469,79.45877398857056,1723997388398.0,12.0,-87,-8,-57,
4616.67,1.0,-121.87965388842412,37.70136469277508,78.91348243576624,1723997389395.0,12.0,-89,-11,-63,
4616.67,1.0,-121.87926430824696,37.70136689076549,78.36553338637934,1723997390397.0,12.0,-89,-11,-63,
4616.67,1.0,-121.87887177104514,37.70136910543928,77.81342524744346,1723997391407.0,13.0,-98,-12,-69,
5669.67,1.0,-121.87848209309917,37.7013713039813,77.26533868508997,1723997392411.0,13.0,-98,-12,-69,
5669.67,1.0,-121.87809312769026,37.70137349850323,76.71825431442498,1723997393411.0,13.0,-92,-15,-59,
5669.67,1.0,-121.87770312079286,37.70137569890117,76.16970507805955,1723997394416.0,13.0,-92,-15,-59,
5669.67,1.0,-121.87731155257268,37.70137790810802,75.6189598230876,1723997395421.0,8.0,-82,-9,-55,
5669.67,1.0,-121.87692197790146,37.701380106067376,75.07101851786895,1723997396424.0,8.0,-82,-9,-55,
5669.67,1.0,-121.87653324901984,37.70138229925482,74.52426682556438,1723997397425.0,6.0,-77,-9,-51,
5669.67,1.0,-121.8761429582894,37.701380472542105,74.4599936974296,1723997398428.0,6.0,-77,-9,-51,
5669.67,1.0,-121.87574822515732,37.70137274437115,75.10246416275011,1723997399439.0,6.0,-87,-8,-63,
5669.67,1.0,-121.8753564332546,37.70136507378422,75.74014746215467,1723997400443.0,6.0,-87,-8,-63,
5669.67,1.0,-121.87496673266286,37.70135744414143,76.37442692886933,1723997401443.0,7.0,-86,-10,-59,
5669.67,1.0,-121.87457607511584,37.70134979576316,77.01026394282661,1723997402444.0,7.0,-86,-10,-59,
5669.67,1.0,-121.8741849555282,37.70134213833896,77.64685297738427,1723997403447.0,7.0,-86,-9,-57,
5669.67,1.0,-121.87379464215418,37.70133449669898,78.28212981289957,1723997404447.0,7.0,-86,-9,-57,
5669.67,1.0,-121.87340395041142,37.70132684765122,78.91802248411244,1723997405448.0,3.0,-84,-10,-57,
5669.67,1.0,-121.8730057260919,37.70131905112903,79.56617523102254,1723997406470.0,3.0,-84,-10,-57,
5669.67,1.0,-121.87261610803364,37.701311423102105,80.20032036562111,1723997407468.0,3.0,-95,-12,-63,
5669.67,1.0,-121.87222572177754,37.701303780035225,80.83571582456736,1723997408469.0,3.0,-95,-12,-63,
5669.67,1.0,-121.8718346491256,37.70129612352994,81.47222846627805,1723997409472.0,9.0,-99,-11,-67,
5669.67,1.0,-121.87143919883988,37.7012933932279,81.53371859166693,1723997410476.0,9.0,-99,-11,-67,
5669.67,1.0,-121.87104070782752,37.70129773982256,80.77124127833414,1723997411475.0,13.0,-104,-16,-65,
5669.67,1.0,-121.870640643985,37.70130210357306,80.00575449354145,1723997412480.0,13.0,-104,-16,-65,
5669.67,1.0,-121.87024161745794,37.70130645600892,79.24225252014443,1723997413481.0,11.0,-108,-17,-69,
5669.67,1.0,-121.86984325158924,37.70131080123854,78.48001465813907,1723997414480.0,13.0,-102,-13,-69,
5669.67,1.0,-121.8694442647141,37.701315153241886,77.71658855520607,1723997415481.0,14.0,-103,-13,-73,
5669.67,1.0,-121.86904136545556,37.70131954792008,76.94567645259308,1723997416491.0,14.0,-104,-12,-71,
5669.67,1.0,-121.8686424723969,37.70132389890011,76.18242985921765,1723997417492.0,16.0,-102,-11,-73,
5669.67,1.0,-121.86824425141532,37.70132824254936,75.42046922589576,1723997418491.0,16.0,-102,-11,-73,
5669.67,1.0,-121.86784458445004,37.70133260197088,74.65574183063544,1723997419494.0,16.0,-92,-10,-61,
5669.67,1.0,-121.86744451537584,37.70133436279126,74.19595252326879,1723997420497.0,16.0,-92,-10,-61,
5669.67,1.0,-121.86704597993868,37.70133230171008,74.18599576126391,1723997421496.0,7.0,-105,-14,-75,
5669.67,1.0,-121.86664022303262,37.70133020328206,74.17585858256248,1723997422514.0,7.0,-105,-14,-75,
5669.67,1.0,-121.86624069318556,37.70132813705815,74.16587697683795,1723997423515.0,13.0,-108,-17,-73,
5669.67,1.0,-121.86584116597643,37.70132607084788,74.15589543701846,1723997424517.0,13.0,-108,-17,-73,
5669.67,1.0,-121.86544247343214,37.7013240089542,74.14593474994685,1723997425516.0,11.0,-113,-20,-73,
5669.67,1.0,-121.8650360125246,37.70132190688534,74.13577998290958,1723997426536.0,11.0,-101,-12,-71,
5669.67,1.0,-121.8646382992465,37.70131985005607,74.12584376121647,1723997427533.0,11.0,-101,-12,-71,
5669.67,1.0,-121.86423877324268,37.701317783852026,74.11586225150961,1723997428535.0,11.0,-101,-12,-71,
5669.67,1.0,-121.86383867749352,37.70131571470147,74.10586650763898,1723997429537.0,10.0,-104,-11,-69,
5669.67,1.0,-121.86343681020112,37.70131587467834,74.12614713295972,1723997430538.0,10.0,-104,-11,-69,
5669.67,1.0,-121.86303019975564,37.70131922194014,74.18981759600824,1723997431540.0,12.0,-104,-13,-71,
5669.67,1.0,-121.8626209118702,37.70132259124291,74.25390731498582,1723997432547.0,12.0,-104,-13,-71,
5669.67,1.0,-121.86221532448263,37.70132593008278,74.3174175790706,1723997433546.0,13.0,-110,-15,-77,
5669.67,1.0,-121.86180825184506,37.70132928114938,74.3811604160233,1723997434549.0,13.0,-110,-15,-77,
5669.67,1.0,-121.86140258310716,37.70133262065894,74.44468341862442,1723997435547.0,15.0,-111,-18,-77,
5669.67,1.0,-121.86099607799856,37.70133596705359,74.50833738714105,1723997436549.0,4.0,-108,-12,-73,
5669.67,1.0,-121.86058871585396,37.70133932050345,74.57212555752214,1723997437551.0,4.0,-107,-14,-73,
5669.67,1.0,-121.86018199842152,37.70134266864597,74.63581277348246,1723997438554.0,4.0,-107,-14,-73,
5669.67,1.0,-121.85977441521744,37.70134602391562,74.69963555920074,1723997439556.0,11.0,-106,-16,-69,
5669.67,1.0,-121.85936772818052,37.70134937180792,74.76331801557842,1723997440557.0,11.0,-106,-16,-69,
5669.67,1.0,-121.85896815543676,37.70135204154159,74.79999542236328,1723997441560.0,13.0,-106,-14,-75,
5669.67,1.0,-121.85857871210152,37.701353788127165,74.79999542236328,1723997442559.0,13.0,-106,-14,-75,
5669.67,1.0,-121.85818888335632,37.701355536441234,74.79999542236328,1723997443560.0,5.0,-100,-11,-71,
5669.67,1.0,-121.85779413150937,37.701357306834566,74.79999542236328,1723997444573.0,5.0,-100,-11,-71,
5669.67,1.0,-121.857403085611,37.70135906060736,74.79999542236328,1723997445578.0,12.0,-108,-16,-75,
5669.67,1.0,-121.8570142248548,37.70136080458017,74.79999542236328,1723997446575.0,6.0,-103,-12,-69,
5669.67,1.0,-121.85662433356472,37.70136255317475,74.79999542236328,1723997447576.0,10.0,-102,-12,-71,
5669.67,1.0,-121.85623380049888,37.70136430464757,74.79999542236328,1723997448580.0,10.0,-102,-12,-71,
5669.67,1.0,-121.85584339037162,37.70136605556904,74.79999542236328,1723997449581.0,10.0,-102,-12,-71,
5669.67,1.0,-121.85545281861864,37.70136780721538,74.79999542236328,1723997450584.0,13.0,-103,-16,-67,
