RSRQ (LTE pcell),RSRP (LTE pcell),Physical cell identity (LTE pcell),Time,time,nemo_abs_time,longitude,latitude,altitude,gps_time_prev,gps_time_next,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name
-10.5,-91.2,435,48:10.8,2024-08-18 00:48:10.800,1723956490800.0,-127.21565570872832,45.72041420968821,55.0,1723989598022.0,1723989599024.0,,,,,,,
-9.4,-93.1,435,48:11.3,2024-08-18 00:48:11.300,1723956491300.0,-127.21556389236105,45.72028846118521,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.4,-90.6,435,48:12.0,2024-08-18 00:48:12.000,1723956492000.0,-127.21543534944688,45.72011241328102,55.0,1723989598022.0,1723989599024.0,,,,,,,
-8.7,-90.4,435,48:12.6,2024-08-18 00:48:12.600,1723956492600.0,-127.21532516980616,45.71996151507743,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.7,-89.2,435,48:13.2,2024-08-18 00:48:13.200,1723956493200.0,-127.21521499016544,45.71981061687383,55.0,1723989598022.0,1723989599024.0,,,,,,,
-8.1,-90.6,435,48:13.8,2024-08-18 00:48:13.800,1723956493800.0,-127.2151048105247,45.71965971867024,55.0,1723989598022.0,1723989599024.0,,,,,,,
-9.6,-93.0,435,48:14.5,2024-08-18 00:48:14.500,1723956494500.0,-127.21497626761054,45.71948367076604,55.0,1723989598022.0,1723989599024.0,,,,,,,
-10.7,-92.8,435,48:15.1,2024-08-18 00:48:15.100,1723956495100.0,-127.2148660879698,45.719332772562446,55.0,1723989598022.0,1723989599024.0,,,,,,,
-8.3,-89.4,435,48:15.9,2024-08-18 00:48:15.900,1723956495900.0,-127.2147191817822,45.71913157495766,55.0,1723989598022.0,1723989599024.0,,,,,,,
-10.3,-90.3,435,48:16.5,2024-08-18 00:48:16.500,1723956496500.0,-127.21460900214146,45.71898067675406,55.0,1723989598022.0,1723989599024.0,,,,,,,
-9.7,-88.4,435,48:17.4,2024-08-18 00:48:17.400,1723956497400.0,-127.21444373268038,45.71875432944867,55.0,1723989598022.0,1723989599024.0,,,,,,,
-8.9,-92.8,435,48:18.5,2024-08-18 00:48:18.500,1723956498500.0,-127.2142417366724,45.71847768274208,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.8,-90.2,435,48:20.3,2024-08-18 00:48:20.300,1723956500300.0,-127.21391119775024,45.71802498813129,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.9,-92.0,435,48:21.1,2024-08-18 00:48:21.100,1723956501100.0,-127.2137642915626,45.7178237905265,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.6,-93.8,435,48:21.6,2024-08-18 00:48:21.600,1723956501600.0,-127.21367247519534,45.71769804202351,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.8,-95.1,435,48:23.3,2024-08-18 00:48:23.300,1723956503300.0,-127.21336029954662,45.71727049711332,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.4,-105.1,435,48:24.6,2024-08-18 00:48:24.600,1723956504600.0,-127.21312157699172,45.71694355100553,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.7,-99.3,435,48:25.3,2024-08-18 00:48:25.300,1723956505300.0,-127.21299303407756,45.71676750310134,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.4,-96.9,435,48:27.3,2024-08-18 00:48:27.300,1723956507300.0,-127.21262576860848,45.71626450908936,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.6,-97.4,435,48:29.3,2024-08-18 00:48:29.300,1723956509300.0,-127.2122585031394,45.715761515077375,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.8,-92.9,435,48:30.1,2024-08-18 00:48:30.100,1723956510100.0,-127.2121115969518,45.71556031747258,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.0,-91.8,435,48:30.6,2024-08-18 00:48:30.600,1723956510600.0,-127.21201978058453,45.715434568969584,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.1,-97.1,435,48:32.3,2024-08-18 00:48:32.300,1723956512300.0,-127.2117076049358,45.7150070240594,55.0,1723989598022.0,1723989599024.0,,,,,,,
-10.9,-100.5,435,48:33.6,2024-08-18 00:48:33.600,1723956513600.0,-127.21146888238091,45.71468007795161,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.6,-108.0,435,48:34.3,2024-08-18 00:48:34.300,1723956514300.0,-127.21134033946672,45.714504030047415,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.6,-108.0,435,48:35.6,2024-08-18 00:48:35.600,1723956515600.0,-127.21110161691183,45.71417708393962,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.3,-112.9,435,48:36.6,2024-08-18 00:48:36.600,1723956516600.0,-127.2109179841773,45.713925586933634,55.0,1723989598022.0,1723989599024.0,,,,,,,
-10.8,-113.1,435,48:38.3,2024-08-18 00:48:38.300,1723956518300.0,-127.2106058085286,45.71349804202345,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.3,-111.1,435,48:39.1,2024-08-18 00:48:39.100,1723956519100.0,-127.21045890234096,45.71329684441866,55.0,1723989598022.0,1723989599024.0,,,,,,,
-8.1,-105.9,435,48:39.6,2024-08-18 00:48:39.600,1723956519600.0,-127.2103670859737,45.71317109591566,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.4,-107.9,435,48:41.3,2024-08-18 00:48:41.300,1723956521300.0,-127.21005491032498,45.712743551005474,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.1,-117.4,435,48:42.1,2024-08-18 00:48:42.100,1723956522100.0,-127.20990800413736,45.712542353400686,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.1,-117.4,435,48:42.6,2024-08-18 00:48:42.600,1723956522600.0,-127.20981618777007,45.71241660489768,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.6,-109.4,435,48:43.3,2024-08-18 00:48:43.300,1723956523300.0,-127.20968764485592,45.71224055699349,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.1,-110.4,435,48:45.5,2024-08-18 00:48:45.500,1723956525500.0,-127.20928365283994,45.71168726358032,55.0,1723989598022.0,1723989599024.0,,,,,,,
-9.4,-107.9,435,48:47.1,2024-08-18 00:48:47.100,1723956527100.0,-127.20898984046468,45.711284868370726,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.1,-111.5,435,48:48.3,2024-08-18 00:48:48.300,1723956528300.0,-127.20876948118324,45.71098307196354,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.9,-119.6,435,48:48.8,2024-08-18 00:48:48.800,1723956528800.0,-127.20867766481598,45.710857323460544,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.1,-119.8,435,48:50.3,2024-08-18 00:48:50.300,1723956530300.0,-127.20840221571416,45.71048007795156,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.8,-121.1,435,48:51.8,2024-08-18 00:48:51.800,1723956531800.0,-127.20812676661237,45.71010283244257,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.1,-115.7,435,48:52.6,2024-08-18 00:48:52.600,1723956532600.0,-127.20797986042474,45.70990163483778,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.6,-117.5,435,48:54.8,2024-08-18 00:48:54.800,1723956534800.0,-127.20757586840875,45.709348341424594,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.6,-112.0,435,48:55.3,2024-08-18 00:48:55.300,1723956535300.0,-127.2074840520415,45.7092225929216,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.3,-108.8,435,48:55.9,2024-08-18 00:48:55.900,1723956535900.0,-127.20737387240078,45.709071694718006,55.0,1723989598022.0,1723989599024.0,,,,,,,
-9.5,-106.3,435,48:56.6,2024-08-18 00:48:56.600,1723956536600.0,-127.2072453294866,45.708895646813815,55.0,1723989598022.0,1723989599024.0,,,,,,,
-9.4,-102.8,435,48:57.2,2024-08-18 00:48:57.200,1723956537200.0,-127.20713514984588,45.708744748610215,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.0,-102.6,435,48:57.9,2024-08-18 00:48:57.900,1723956537900.0,-127.2070066069317,45.70856870070602,55.0,1723989598022.0,1723989599024.0,,,,,,,
-10.4,-103.5,435,48:58.6,2024-08-18 00:48:58.600,1723956538600.0,-127.20687806401752,45.70839265280183,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.0,-100.1,435,48:59.1,2024-08-18 00:48:59.100,1723956539100.0,-127.20678624765026,45.70826690429883,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.1,-103.1,435,48:59.9,2024-08-18 00:48:59.900,1723956539900.0,-127.20663934146263,45.70806570669404,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.8,-98.4,435,49:00.9,2024-08-18 00:49:00.900,1723956540900.0,-127.2064557087281,45.707814209688046,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.4,-97.6,435,49:01.5,2024-08-18 00:49:01.500,1723956541500.0,-127.20634552908736,45.70766331148445,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.9,-96.6,435,49:02.0,2024-08-18 00:49:02.000,1723956542000.0,-127.20625371272013,45.70753756298146,55.0,1723989598022.0,1723989599024.0,,,,,,,
-7.9,-97.2,435,49:02.6,2024-08-18 00:49:02.600,1723956542600.0,-127.20614353307938,45.70738666477786,55.0,1723989598022.0,1723989599024.0,,,,,,,
-10.1,-98.8,435,49:03.1,2024-08-18 00:49:03.100,1723956543100.0,-127.20605171671212,45.70726091627486,55.0,1723989598022.0,1723989599024.0,,,,,,,
-8.1,-101.3,435,49:03.9,2024-08-18 00:49:03.900,1723956543900.0,-127.20590481052449,45.70705971867008,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.1,-104.8,435,49:04.6,2024-08-18 00:49:04.600,1723956544600.0,-127.20577626761032,45.70688367076588,55.0,1723989598022.0,1723989599024.0,,,,,,,
-10.9,-108.4,435,49:05.2,2024-08-18 00:49:05.200,1723956545200.0,-127.2056660879696,45.70673277256228,55.0,1723989598022.0,1723989599024.0,,,,,,,
-7.9,-105.4,435,49:05.9,2024-08-18 00:49:05.900,1723956545900.0,-127.20553754505542,45.70655672465809,55.0,1723989598022.0,1723989599024.0,,,,,,,
-9.4,-102.4,435,49:06.6,2024-08-18 00:49:06.600,1723956546600.0,-127.20540900214124,45.706380676753895,55.0,1723989598022.0,1723989599024.0,,,,,,,
-7.7,-100.8,435,49:07.1,2024-08-18 00:49:07.100,1723956547100.0,-127.20531718577398,45.7062549282509,55.0,1723989598022.0,1723989599024.0,,,,,,,
-9.4,-99.9,435,49:07.9,2024-08-18 00:49:07.900,1723956547900.0,-127.20517027958635,45.7060537306461,55.0,1723989598022.0,1723989599024.0,,,,,,,
-8.1,-99.6,435,49:08.5,2024-08-18 00:49:08.500,1723956548500.0,-127.20506009994564,45.70590283244251,55.0,1723989598022.0,1723989599024.0,,,,,,,
-9.1,-100.6,435,49:09.1,2024-08-18 00:49:09.100,1723956549100.0,-127.20494992030493,45.70575193423892,55.0,1723989598022.0,1723989599024.0,,,,,,,
-8.6,-99.4,435,49:09.9,2024-08-18 00:49:09.900,1723956549900.0,-127.20480301411727,45.70555073663412,55.0,1723989598022.0,1723989599024.0,,,,,,,
-9.1,-101.2,435,49:10.9,2024-08-18 00:49:10.900,1723956550900.0,-127.20461938138274,45.70529923962813,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.0,-98.9,435,49:11.6,2024-08-18 00:49:11.600,1723956551600.0,-127.20449083846856,45.70512319172394,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.0,-100.2,435,49:13.1,2024-08-18 00:49:13.100,1723956553100.0,-127.20421538936677,45.70474594621496,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.0,-100.2,435,49:14.1,2024-08-18 00:49:14.100,1723956554100.0,-127.20403175663223,45.704494449208966,55.0,1723989598022.0,1723989599024.0,,,,,,,
-10.8,-100.9,435,49:15.3,2024-08-18 00:49:15.300,1723956555300.0,-127.2038113973508,45.70419265280177,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.3,-105.1,435,49:15.9,2024-08-18 00:49:15.900,1723956555900.0,-127.20370121771006,45.70404175459818,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.6,-109.3,435,49:17.6,2024-08-18 00:49:17.600,1723956557600.0,-127.20338904206136,45.70361420968799,55.0,1723989598022.0,1723989599024.0,,,,,,,
-9.9,-107.2,435,49:18.9,2024-08-18 00:49:18.900,1723956558900.0,-127.20315031950646,45.70328726358021,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.3,-103.8,435,49:19.9,2024-08-18 00:49:19.900,1723956559900.0,-127.20296668677192,45.70303576657422,55.0,1723989598022.0,1723989599024.0,,,,,,,
-7.6,-102.1,435,49:21.6,2024-08-18 00:49:21.600,1723956561600.0,-127.2026545111232,45.70260822166403,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.3,-102.1,435,49:22.1,2024-08-18 00:49:22.100,1723956562100.0,-127.20256269475594,45.70248247316104,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.4,-103.9,435,49:23.9,2024-08-18 00:49:23.900,1723956563900.0,-127.20223215583378,45.70202977855025,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.4,-103.9,435,49:24.6,2024-08-18 00:49:24.600,1723956564600.0,-127.2021036129196,45.70185373064605,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.4,-104.1,435,49:26.5,2024-08-18 00:49:26.500,1723956566500.0,-127.201754710724,45.701375886334674,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.1,-105.8,435,49:27.9,2024-08-18 00:49:27.900,1723956567900.0,-127.20149762489564,45.70102379052628,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.9,-107.6,435,49:28.8,2024-08-18 00:49:28.800,1723956568800.0,-127.20133235543456,45.70079744322089,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.1,-107.7,435,49:30.6,2024-08-18 00:49:30.600,1723956570600.0,-127.2010018165124,45.70034474861011,55.0,1723989598022.0,1723989599024.0,,,,,,,
-9.2,-107.7,435,49:31.1,2024-08-18 00:49:31.100,1723956571100.0,-127.20091000014511,45.70021900010711,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.9,-105.6,435,49:33.1,2024-08-18 00:49:33.100,1723956573100.0,-127.20054273467606,45.69971600609513,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.6,-109.5,435,49:33.9,2024-08-18 00:49:33.900,1723956573900.0,-127.20039582848842,45.699514808490335,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.5,-104.9,435,49:35.5,2024-08-18 00:49:35.500,1723956575500.0,-127.20010201611318,45.69911241328075,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.6,-103.2,435,49:36.9,2024-08-18 00:49:36.900,1723956576900.0,-127.19984493028484,45.69876031747236,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.1,-104.6,435,49:37.8,2024-08-18 00:49:37.800,1723956577800.0,-127.19967966082376,45.69853397016697,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.9,-105.1,435,49:38.3,2024-08-18 00:49:38.300,1723956578300.0,-127.19958784445647,45.698408221663975,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.9,-105.1,435,49:39.3,2024-08-18 00:49:39.300,1723956579300.0,-127.19940421172194,45.698156724657984,55.0,1723989598022.0,1723989599024.0,,,,,,,
-19.3,-105.7,435,49:39.9,2024-08-18 00:49:39.900,1723956579900.0,-127.1992940320812,45.69800582645439,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.2,-106.8,435,49:41.4,2024-08-18 00:49:41.400,1723956581400.0,-127.19901858297942,45.6976285809454,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.9,-103.7,435,49:41.9,2024-08-18 00:49:41.900,1723956581900.0,-127.19892676661216,45.69750283244241,55.0,1723989598022.0,1723989599024.0,,,,,,,
-7.9,-99.6,435,49:42.4,2024-08-18 00:49:42.400,1723956582400.0,-127.19883495024489,45.69737708393941,55.0,1723989598022.0,1723989599024.0,,,,,,,
-10.0,-98.3,435,49:43.0,2024-08-18 00:49:43.000,1723956583000.0,-127.19872477060416,45.697226185735815,55.0,1723989598022.0,1723989599024.0,,,,,,,
-10.9,-99.3,435,49:43.6,2024-08-18 00:49:43.600,1723956583600.0,-127.19861459096344,45.69707528753222,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.8,-100.8,435,49:44.2,2024-08-18 00:49:44.200,1723956584200.0,-127.19850441132272,45.69692438932863,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.2,-99.1,435,49:44.9,2024-08-18 00:49:44.900,1723956584900.0,-127.19837586840856,45.69674834142443,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.7,-98.0,435,49:45.5,2024-08-18 00:49:45.500,1723956585500.0,-127.19826568876782,45.69659744322084,55.0,1723989598022.0,1723989599024.0,,,,,,,
-10.9,-99.0,435,49:46.0,2024-08-18 00:49:46.000,1723956586000.0,-127.19817387240056,45.69647169471784,55.0,1723989598022.0,1723989599024.0,,,,,,,
-10.9,-98.9,435,49:46.6,2024-08-18 00:49:46.600,1723956586600.0,-127.19806369275985,45.69632079651424,55.0,1723989598022.0,1723989599024.0,,,,,,,
-10.3,-98.9,435,49:47.1,2024-08-18 00:49:47.100,1723956587100.0,-127.19797187639256,45.69619504801125,55.0,1723989598022.0,1723989599024.0,,,,,,,
-9.4,-99.0,435,49:47.7,2024-08-18 00:49:47.700,1723956587700.0,-127.19786169675184,45.696044149807655,55.0,1723989598022.0,1723989599024.0,,,,,,,
-10.1,-98.2,435,49:48.2,2024-08-18 00:49:48.200,1723956588200.0,-127.19776988038456,45.69591840130466,55.0,1723989598022.0,1723989599024.0,,,,,,,
-7.6,-99.1,435,49:48.8,2024-08-18 00:49:48.800,1723956588800.0,-127.19765970074386,45.69576750310107,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.3,-107.8,435,49:49.3,2024-08-18 00:49:49.300,1723956589300.0,-127.19756788437658,45.69564175459807,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.4,-107.4,435,49:49.9,2024-08-18 00:49:49.900,1723956589900.0,-127.19745770473588,45.69549085639447,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.6,-106.6,435,49:50.6,2024-08-18 00:49:50.600,1723956590600.0,-127.19732916182168,45.69531480849028,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.3,-110.1,435,49:51.2,2024-08-18 00:49:51.200,1723956591200.0,-127.19721898218096,45.69516391028669,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.4,-107.2,435,49:53.3,2024-08-18 00:49:53.300,1723956593300.0,-127.19683335343844,45.69463576657411,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.1,-106.7,435,49:54.1,2024-08-18 00:49:54.100,1723956594100.0,-127.1966864472508,45.694434568969314,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.9,-107.0,435,49:55.7,2024-08-18 00:49:55.700,1723956595700.0,-127.19639263487556,45.69403217375972,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.3,-107.1,435,49:57.3,2024-08-18 00:49:57.300,1723956597300.0,-127.1960988225003,45.69362977855014,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.2,-105.4,435,49:57.8,2024-08-18 00:49:57.800,1723956597800.0,-127.19600700613304,45.69350403004714,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.4,-106.2,435,50:00.1,2024-08-18 00:50:00.100,1723956600100.0,-127.1955846508436,45.69292558693336,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.4,-109.3,435,50:00.8,2024-08-18 00:50:00.800,1723956600800.0,-127.19545610792945,45.69274953902917,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.3,-101.8,435,50:01.3,2024-08-18 00:50:01.300,1723956601300.0,-127.19536429156216,45.69262379052618,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.8,-114.3,435,50:01.9,2024-08-18 00:50:01.900,1723956601900.0,-127.19525411192144,45.69247289232258,55.0,1723989598022.0,1723989599024.0,,,,,,,
-7.9,-99.4,435,50:02.5,2024-08-18 00:50:02.500,1723956602500.0,-127.19514393228071,45.69232199411898,55.0,1723989598022.0,1723989599024.0,,,,,,,
-9.3,-99.0,435,50:03.1,2024-08-18 00:50:03.100,1723956603100.0,-127.19503375264,45.69217109591539,55.0,1723989598022.0,1723989599024.0,,,,,,,
-6.9,-98.4,435,50:03.8,2024-08-18 00:50:03.800,1723956603800.0,-127.19490520972582,45.6919950480112,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.8,-98.8,435,50:04.3,2024-08-18 00:50:04.300,1723956604300.0,-127.19481339335856,45.6918692995082,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.2,-101.4,435,50:05.0,2024-08-18 00:50:05.000,1723956605000.0,-127.19468485044438,45.69169325160401,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.4,-104.7,435,50:05.6,2024-08-18 00:50:05.600,1723956605600.0,-127.19457467080366,45.69154235340041,55.0,1723989598022.0,1723989599024.0,,,,,,,
-15.9,-106.4,435,50:06.3,2024-08-18 00:50:06.300,1723956606300.0,-127.19444612788948,45.69136630549622,55.0,1723989598022.0,1723989599024.0,,,,,,,
-10.9,-103.0,435,50:06.9,2024-08-18 00:50:06.900,1723956606900.0,-127.19433594824876,45.691215407292624,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.2,-101.1,435,50:07.5,2024-08-18 00:50:07.500,1723956607500.0,-127.19422576860804,45.69106450908903,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.4,-100.9,435,50:08.3,2024-08-18 00:50:08.300,1723956608300.0,-127.1940788624204,45.69086331148424,55.0,1723989598022.0,1723989599024.0,,,,,,,
-12.9,-110.7,435,50:08.8,2024-08-18 00:50:08.800,1723956608800.0,-127.19398704605317,45.69073756298124,55.0,1723989598022.0,1723989599024.0,,,,,,,
-18.7,-113.3,435,50:09.5,2024-08-18 00:50:09.500,1723956609500.0,-127.19385850313896,45.69056151507705,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.4,-113.1,435,50:10.1,2024-08-18 00:50:10.100,1723956610100.0,-127.19374832349826,45.69041061687345,55.0,1723989598022.0,1723989599024.0,,,,,,,
-16.3,-107.9,435,50:10.9,2024-08-18 00:50:10.900,1723956610900.0,-127.19360141731062,45.69020941926866,55.0,1723989598022.0,1723989599024.0,,,,,,,
-10.8,-101.9,454,50:11.5,2024-08-18 00:50:11.500,1723956611500.0,-127.1934912376699,45.69005852106506,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.1,-101.6,454,50:12.9,2024-08-18 00:50:12.900,1723956612900.0,-127.19323415184157,45.689706425256674,55.0,1723989598022.0,1723989599024.0,,,,,,,
-10.1,-110.5,256,50:14.5,2024-08-18 00:50:14.500,1723956614500.0,-127.19294033946628,45.68930403004709,55.0,1723989598022.0,1723989599024.0,,,,,,,
-22.1,-110.0,256,50:15.9,2024-08-18 00:50:15.900,1723956615900.0,-127.19268325363797,45.6889519342387,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.0,-109.7,256,50:17.3,2024-08-18 00:50:17.300,1723956617300.0,-127.1924261678096,45.68859983843032,55.0,1723989598022.0,1723989599024.0,,,,,,,
-10.8,-107.3,256,50:19.2,2024-08-18 00:50:19.200,1723956619200.0,-127.19207726561396,45.68812199411893,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.5,-105.8,256,50:20.1,2024-08-18 00:50:20.100,1723956620100.0,-127.1919119961529,45.68789564681354,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.3,-105.3,256,50:21.2,2024-08-18 00:50:21.200,1723956621200.0,-127.19171000014492,45.68761900010695,55.0,1723989598022.0,1723989599024.0,,,,,,,
-7.1,-96.3,256,50:21.7,2024-08-18 00:50:21.700,1723956621700.0,-127.19161818377763,45.687493251603954,55.0,1723989598022.0,1723989599024.0,,,,,,,
-14.7,-93.6,256,50:22.3,2024-08-18 00:50:22.300,1723956622300.0,-127.19150800413692,45.68734235340036,55.0,1723989598022.0,1723989599024.0,,,,,,,
-11.4,-99.4,256,50:22.9,2024-08-18 00:50:22.900,1723956622900.0,-127.1913978244962,45.68719145519677,55.0,1723989598022.0,1723989599024.0,,,,,,,
-17.6,-100.6,256,50:23.4,2024-08-18 00:50:23.400,1723956623400.0,-127.19130600812892,45.687065706693765,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.2,-101.4,256,50:24.3,2024-08-18 00:50:24.300,1723956624300.0,-127.19114073866784,45.68683935938837,55.0,1723989598022.0,1723989599024.0,,,,,,,
-13.0,-101.9,256,50:24.8,2024-08-18 00:50:24.800,1723956624800.0,-127.19104892230058,45.68671361088538,55.0,1723989598022.0,1723989599024.0,,,,,,,
